Time,Date,Hour,Day_of_Week,Road_Name,Vehicle_Count,Traffic_Density,Congestion_Level,Avg_Speed_kmh,Pollution_Index
2024-04-06 14:00:00,2024-04-06,14,Saturday,Outer Ring Road,143,0.41,Moderate,36.6,158.6
2024-04-06 14:00:00,2024-04-06,14,Saturday,Hosur Road,170,0.42,Moderate,32.1,157.0
2024-04-06 14:00:00,2024-04-06,14,Saturday,Bannerghatta Road,95,0.56,Moderate,22.7,129.8
2024-04-06 14:00:00,2024-04-06,14,Saturday,Old Airport Road,134,0.56,Moderate,23.2,142.7
2024-04-06 14:00:00,2024-04-06,14,Saturday,Whitefield Road,157,0.39,Moderate,33.9,161.9
2024-04-06 14:00:00,2024-04-06,14,Saturday,Electronic City Road,100,0.63,Moderate,19.4,126.9
2024-04-06 15:00:00,2024-04-06,15,Saturday,MG Road,128,0.58,Moderate,22.0,160.6
2024-04-06 15:00:00,2024-04-06,15,Saturday,Brigade Road,175,0.61,Moderate,25.3,194.7
2024-04-06 15:00:00,2024-04-06,15,Saturday,Outer Ring Road,146,0.48,Moderate,32.3,169.8
2024-04-06 15:00:00,2024-04-06,15,Saturday,Hosur Road,198,0.44,Moderate,38.0,201.3
2024-04-06 15:00:00,2024-04-06,15,Saturday,Bannerghatta Road,139,0.51,Moderate,29.6,149.3
2024-04-06 15:00:00,2024-04-06,15,Saturday,Old Airport Road,77,0.61,Moderate,23.6,97.4
2024-04-06 15:00:00,2024-04-06,15,Saturday,Whitefield Road,202,0.36,Moderate,38.6,206.8
2024-04-06 15:00:00,2024-04-06,15,Saturday,Electronic City Road,107,0.41,Moderate,34.4,117.8
2024-04-06 16:00:00,2024-04-06,16,Saturday,MG Road,153,0.49,Moderate,28.5,179.2
2024-04-06 16:00:00,2024-04-06,16,Saturday,Brigade Road,204,0.51,Moderate,29.0,209.0
2024-04-06 16:00:00,2024-04-06,16,Saturday,Outer Ring Road,120,0.57,Moderate,22.6,139.4
2024-04-06 16:00:00,2024-04-06,16,Saturday,Hosur Road,187,0.51,Moderate,28.5,187.6
2024-04-06 16:00:00,2024-04-06,16,Saturday,Bannerghatta Road,98,0.49,Moderate,34.4,102.0
2024-04-06 16:00:00,2024-04-06,16,Saturday,Old Airport Road,109,0.56,Moderate,28.6,112.1
2024-04-06 16:00:00,2024-04-06,16,Saturday,Whitefield Road,118,0.56,Moderate,25.0,135.4
2024-04-06 16:00:00,2024-04-06,16,Saturday,Electronic City Road,160,0.57,Moderate,26.9,154.4
2024-04-06 17:00:00,2024-04-06,17,Saturday,MG Road,411,0.78,High,17.3,371.4
2024-04-06 17:00:00,2024-04-06,17,Saturday,Brigade Road,430,0.95,Critical,6.7,371.2
2024-04-06 17:00:00,2024-04-06,17,Saturday,Outer Ring Road,269,0.8,High,14.3,273.6
2024-04-06 17:00:00,2024-04-06,17,Saturday,Hosur Road,271,0.87,Critical,11.8,275.2
2024-04-06 17:00:00,2024-04-06,17,Saturday,Bannerghatta Road,178,0.87,Critical,5.0,182.3
2024-04-06 17:00:00,2024-04-06,17,Saturday,Old Airport Road,281,0.84,High,10.7,264.5
2024-04-06 17:00:00,2024-04-06,17,Saturday,Whitefield Road,275,0.86,Critical,7.9,257.7
2024-04-06 17:00:00,2024-04-06,17,Saturday,Electronic City Road,396,0.86,Critical,12.2,347.9
2024-04-06 18:00:00,2024-04-06,18,Saturday,MG Road,438,0.85,Critical,5.0,376.3
2024-04-06 18:00:00,2024-04-06,18,Saturday,Brigade Road,427,0.77,High,17.3,388.3
2024-04-06 18:00:00,2024-04-06,18,Saturday,Outer Ring Road,459,0.75,High,10.5,403.9
2024-04-06 18:00:00,2024-04-06,18,Saturday,Hosur Road,246,0.71,High,18.5,244.5
2024-04-06 18:00:00,2024-04-06,18,Saturday,Bannerghatta Road,339,0.85,Critical,5.8,309.4
2024-04-06 18:00:00,2024-04-06,18,Saturday,Old Airport Road,302,0.78,High,9.1,273.6
2024-04-06 18:00:00,2024-04-06,18,Saturday,Whitefield Road,307,0.96,Critical,5.0,299.3
2024-04-06 18:00:00,2024-04-06,18,Saturday,Electronic City Road,229,0.75,High,11.2,237.6
2024-04-06 19:00:00,2024-04-06,19,Saturday,MG Road,349,0.83,High,7.3,307.6
2024-04-06 19:00:00,2024-04-06,19,Saturday,Brigade Road,252,0.69,High,18.9,225.1
2024-04-06 19:00:00,2024-04-06,19,Saturday,Outer Ring Road,466,0.98,Critical,5.0,426.7
2024-04-06 19:00:00,2024-04-06,19,Saturday,Hosur Road,279,0.83,High,8.7,248.4
2024-04-06 19:00:00,2024-04-06,19,Saturday,Bannerghatta Road,334,0.82,High,10.8,319.5
2024-04-06 19:00:00,2024-04-06,19,Saturday,Old Airport Road,318,0.73,High,21.0,274.5
2024-04-06 19:00:00,2024-04-06,19,Saturday,Whitefield Road,206,0.81,High,13.8,193.1
2024-04-06 19:00:00,2024-04-06,19,Saturday,Electronic City Road,407,1.0,Critical,5.0,359.6
2024-04-06 20:00:00,2024-04-06,20,Saturday,MG Road,455,0.72,High,13.8,395.3
2024-04-06 20:00:00,2024-04-06,20,Saturday,Brigade Road,252,0.76,High,14.9,252.3
2024-04-06 20:00:00,2024-04-06,20,Saturday,Outer Ring Road,292,0.89,Critical,5.6,276.4
2024-04-06 20:00:00,2024-04-06,20,Saturday,Hosur Road,201,0.94,Critical,5.0,194.3
2024-04-06 20:00:00,2024-04-06,20,Saturday,Bannerghatta Road,293,0.97,Critical,5.0,273.7
2024-04-06 20:00:00,2024-04-06,20,Saturday,Old Airport Road,330,0.81,High,15.4,302.5
2024-04-06 20:00:00,2024-04-06,20,Saturday,Whitefield Road,318,0.97,Critical,5.2,286.4
2024-04-06 20:00:00,2024-04-06,20,Saturday,Electronic City Road,302,0.84,High,6.7,289.0
2024-04-06 21:00:00,2024-04-06,21,Saturday,MG Road,119,0.33,Low,35.9,121.2
2024-04-06 21:00:00,2024-04-06,21,Saturday,Brigade Road,118,0.16,Low,51.7,148.1
2024-04-06 21:00:00,2024-04-06,21,Saturday,Outer Ring Road,101,0.27,Low,44.8,135.4
2024-04-06 21:00:00,2024-04-06,21,Saturday,Hosur Road,96,0.21,Low,49.5,107.7
2024-04-06 21:00:00,2024-04-06,21,Saturday,Bannerghatta Road,42,0.25,Low,43.7,86.8
2024-04-06 21:00:00,2024-04-06,21,Saturday,Old Airport Road,55,0.19,Low,45.4,79.0
2024-04-06 21:00:00,2024-04-06,21,Saturday,Whitefield Road,40,0.31,Low,40.8,53.0
2024-04-06 21:00:00,2024-04-06,21,Saturday,Electronic City Road,78,0.33,Low,37.1,119.3
2024-04-06 22:00:00,2024-04-06,22,Saturday,MG Road,110,0.32,Low,43.6,113.7
2024-04-06 22:00:00,2024-04-06,22,Saturday,Brigade Road,124,0.17,Low,51.6,124.5
2024-04-06 22:00:00,2024-04-06,22,Saturday,Outer Ring Road,122,0.16,Low,52.5,138.5
2024-04-06 22:00:00,2024-04-06,22,Saturday,Hosur Road,35,0.21,Low,49.3,71.8
2024-04-06 22:00:00,2024-04-06,22,Saturday,Bannerghatta Road,36,0.22,Low,42.8,79.4
2024-04-06 22:00:00,2024-04-06,22,Saturday,Old Airport Road,90,0.21,Low,50.0,117.6
2024-04-06 22:00:00,2024-04-06,22,Saturday,Whitefield Road,56,0.21,Low,45.3,86.1
2024-04-06 22:00:00,2024-04-06,22,Saturday,Electronic City Road,99,0.24,Low,43.3,105.5
2024-04-06 23:00:00,2024-04-06,23,Saturday,MG Road,70,0.15,Low,51.6,80.1
2024-04-06 23:00:00,2024-04-06,23,Saturday,Brigade Road,92,0.22,Low,44.5,131.3
2024-04-06 23:00:00,2024-04-06,23,Saturday,Outer Ring Road,124,0.21,Low,44.1,131.7
2024-04-06 23:00:00,2024-04-06,23,Saturday,Hosur Road,110,0.22,Low,42.3,109.2
2024-04-06 23:00:00,2024-04-06,23,Saturday,Bannerghatta Road,90,0.29,Low,41.4,95.4
2024-04-06 23:00:00,2024-04-06,23,Saturday,Old Airport Road,70,0.19,Low,52.5,101.2
2024-04-06 23:00:00,2024-04-06,23,Saturday,Whitefield Road,105,0.29,Low,41.2,117.3
2024-04-06 23:00:00,2024-04-06,23,Saturday,Electronic City Road,69,0.29,Low,38.4,112.1
2024-04-07 00:00:00,2024-04-07,0,Sunday,MG Road,36,0.09,Low,57.7,85.6
2024-04-07 00:00:00,2024-04-07,0,Sunday,Brigade Road,41,0.03,Low,60.0,81.2
2024-04-07 00:00:00,2024-04-07,0,Sunday,Outer Ring Road,44,0.08,Low,51.6,91.0
2024-04-07 00:00:00,2024-04-07,0,Sunday,Hosur Road,25,0.14,Low,48.4,76.7
2024-04-07 00:00:00,2024-04-07,0,Sunday,Bannerghatta Road,26,0.12,Low,52.3,42.0
2024-04-07 00:00:00,2024-04-07,0,Sunday,Old Airport Road,38,0.03,Low,57.8,57.2
2024-04-07 00:00:00,2024-04-07,0,Sunday,Whitefield Road,25,0.1,Low,54.1,56.2
2024-04-07 00:00:00,2024-04-07,0,Sunday,Electronic City Road,23,0.06,Low,52.1,50.5
2024-04-07 01:00:00,2024-04-07,1,Sunday,MG Road,47,0.07,Low,53.2,67.3
2024-04-07 01:00:00,2024-04-07,1,Sunday,Brigade Road,20,0.15,Low,46.7,44.3
2024-04-07 01:00:00,2024-04-07,1,Sunday,Outer Ring Road,47,0.12,Low,53.5,71.3
2024-04-07 01:00:00,2024-04-07,1,Sunday,Hosur Road,14,0.04,Low,60.0,59.7
2024-04-07 01:00:00,2024-04-07,1,Sunday,Bannerghatta Road,45,0.03,Low,57.8,78.2
2024-04-07 01:00:00,2024-04-07,1,Sunday,Old Airport Road,33,0.04,Low,53.3,50.7
2024-04-07 01:00:00,2024-04-07,1,Sunday,Whitefield Road,43,0.06,Low,58.0,58.0
2024-04-07 01:00:00,2024-04-07,1,Sunday,Electronic City Road,25,0.14,Low,54.7,70.3
2024-04-07 02:00:00,2024-04-07,2,Sunday,MG Road,17,0.08,Low,54.1,56.7
2024-04-07 02:00:00,2024-04-07,2,Sunday,Brigade Road,21,0.05,Low,55.0,68.6
2024-04-07 02:00:00,2024-04-07,2,Sunday,Outer Ring Road,36,0.14,Low,53.8,85.4
2024-04-07 02:00:00,2024-04-07,2,Sunday,Hosur Road,20,0.1,Low,58.9,52.2
2024-04-07 02:00:00,2024-04-07,2,Sunday,Bannerghatta Road,4,0.13,Low,50.9,45.2
2024-04-07 02:00:00,2024-04-07,2,Sunday,Old Airport Road,14,0.02,Low,62.0,45.6
2024-04-07 02:00:00,2024-04-07,2,Sunday,Whitefield Road,23,0.13,Low,51.5,62.0
2024-04-07 02:00:00,2024-04-07,2,Sunday,Electronic City Road,32,0.11,Low,52.2,67.4
2024-04-07 03:00:00,2024-04-07,3,Sunday,MG Road,16,0.08,Low,55.8,66.5
2024-04-07 03:00:00,2024-04-07,3,Sunday,Brigade Road,29,0.13,Low,50.1,78.1
2024-04-07 03:00:00,2024-04-07,3,Sunday,Outer Ring Road,10,0.04,Low,59.1,33.8
2024-04-07 03:00:00,2024-04-07,3,Sunday,Hosur Road,33,0.11,Low,49.2,72.1
2024-04-07 03:00:00,2024-04-07,3,Sunday,Bannerghatta Road,40,0.13,Low,56.5,76.9
2024-04-07 03:00:00,2024-04-07,3,Sunday,Old Airport Road,39,0.09,Low,57.8,66.6
2024-04-07 03:00:00,2024-04-07,3,Sunday,Whitefield Road,30,0.04,Low,52.7,63.9
2024-04-07 03:00:00,2024-04-07,3,Sunday,Electronic City Road,22,0.11,Low,52.5,59.4
2024-04-07 04:00:00,2024-04-07,4,Sunday,MG Road,27,0.02,Low,59.5,69.8
2024-04-07 04:00:00,2024-04-07,4,Sunday,Brigade Road,7,0.1,Low,50.4,54.9
2024-04-07 04:00:00,2024-04-07,4,Sunday,Outer Ring Road,22,0.08,Low,55.4,62.0
2024-04-07 04:00:00,2024-04-07,4,Sunday,Hosur Road,14,0.08,Low,57.0,52.8
2024-04-07 04:00:00,2024-04-07,4,Sunday,Bannerghatta Road,24,0.1,Low,54.4,39.6
2024-04-07 04:00:00,2024-04-07,4,Sunday,Old Airport Road,37,0.09,Low,55.3,62.9
2024-04-07 04:00:00,2024-04-07,4,Sunday,Whitefield Road,30,0.14,Low,49.5,45.4
2024-04-07 04:00:00,2024-04-07,4,Sunday,Electronic City Road,36,0.11,Low,51.0,74.0
2024-04-07 05:00:00,2024-04-07,5,Sunday,MG Road,18,0.09,Low,57.7,59.4
2024-04-07 05:00:00,2024-04-07,5,Sunday,Brigade Road,22,0.08,Low,55.3,71.7
2024-04-07 05:00:00,2024-04-07,5,Sunday,Outer Ring Road,39,0.05,Low,54.8,85.5
2024-04-07 05:00:00,2024-04-07,5,Sunday,Hosur Road,14,0.12,Low,49.5,54.9
2024-04-07 05:00:00,2024-04-07,5,Sunday,Bannerghatta Road,15,0.11,Low,56.5,42.5
2024-04-07 05:00:00,2024-04-07,5,Sunday,Old Airport Road,25,0.08,Low,58.8,53.7
2024-04-07 05:00:00,2024-04-07,5,Sunday,Whitefield Road,20,0.15,Low,55.3,42.2
2024-04-07 05:00:00,2024-04-07,5,Sunday,Electronic City Road,46,0.12,Low,55.5,66.3
2024-04-07 06:00:00,2024-04-07,6,Sunday,MG Road,83,0.3,Low,39.1,115.8
2024-04-07 06:00:00,2024-04-07,6,Sunday,Brigade Road,75,0.16,Low,53.0,84.6
2024-04-07 06:00:00,2024-04-07,6,Sunday,Outer Ring Road,75,0.24,Low,43.6,109.8
2024-04-07 06:00:00,2024-04-07,6,Sunday,Hosur Road,93,0.33,Low,39.0,122.6
2024-04-07 06:00:00,2024-04-07,6,Sunday,Bannerghatta Road,76,0.2,Low,51.7,81.3
2024-04-07 06:00:00,2024-04-07,6,Sunday,Old Airport Road,96,0.31,Low,43.2,135.3
2024-04-07 06:00:00,2024-04-07,6,Sunday,Whitefield Road,88,0.34,Low,43.8,115.9
2024-04-07 06:00:00,2024-04-07,6,Sunday,Electronic City Road,122,0.24,Low,49.2,131.0
2024-04-07 07:00:00,2024-04-07,7,Sunday,MG Road,72,0.31,Low,42.9,93.2
2024-04-07 07:00:00,2024-04-07,7,Sunday,Brigade Road,108,0.29,Low,44.9,129.9
2024-04-07 07:00:00,2024-04-07,7,Sunday,Outer Ring Road,67,0.25,Low,43.1,74.0
2024-04-07 07:00:00,2024-04-07,7,Sunday,Hosur Road,34,0.32,Low,39.9,68.2
2024-04-07 07:00:00,2024-04-07,7,Sunday,Bannerghatta Road,80,0.24,Low,47.9,94.1
2024-04-07 07:00:00,2024-04-07,7,Sunday,Old Airport Road,31,0.15,Low,46.6,68.6
2024-04-07 07:00:00,2024-04-07,7,Sunday,Whitefield Road,120,0.32,Low,42.2,144.3
2024-04-07 07:00:00,2024-04-07,7,Sunday,Electronic City Road,65,0.17,Low,46.1,98.3
2024-04-07 08:00:00,2024-04-07,8,Sunday,MG Road,443,0.85,Critical,13.0,402.2
2024-04-07 08:00:00,2024-04-07,8,Sunday,Brigade Road,297,0.75,High,16.4,294.5
2024-04-07 08:00:00,2024-04-07,8,Sunday,Outer Ring Road,350,0.92,Critical,5.0,331.2
2024-04-07 08:00:00,2024-04-07,8,Sunday,Hosur Road,277,0.92,Critical,5.0,281.4
2024-04-07 08:00:00,2024-04-07,8,Sunday,Bannerghatta Road,244,0.98,Critical,5.0,218.0
2024-04-07 08:00:00,2024-04-07,8,Sunday,Old Airport Road,214,0.86,Critical,9.9,195.5
2024-04-07 08:00:00,2024-04-07,8,Sunday,Whitefield Road,361,0.92,Critical,5.9,313.0
2024-04-07 08:00:00,2024-04-07,8,Sunday,Electronic City Road,344,0.9,Critical,5.0,298.0
2024-04-07 09:00:00,2024-04-07,9,Sunday,MG Road,307,0.92,Critical,8.8,271.6
2024-04-07 09:00:00,2024-04-07,9,Sunday,Brigade Road,419,0.65,High,22.6,365.9
2024-04-07 09:00:00,2024-04-07,9,Sunday,Outer Ring Road,377,0.97,Critical,5.0,349.9
2024-04-07 09:00:00,2024-04-07,9,Sunday,Hosur Road,337,0.82,High,14.2,320.8
2024-04-07 09:00:00,2024-04-07,9,Sunday,Bannerghatta Road,187,0.84,High,8.4,197.2
2024-04-07 09:00:00,2024-04-07,9,Sunday,Old Airport Road,294,0.69,High,23.0,269.6
2024-04-07 09:00:00,2024-04-07,9,Sunday,Whitefield Road,305,0.79,High,17.6,289.9
2024-04-07 09:00:00,2024-04-07,9,Sunday,Electronic City Road,327,0.84,High,5.4,300.0
2024-04-07 10:00:00,2024-04-07,10,Sunday,MG Road,325,0.88,Critical,7.7,318.7
2024-04-07 10:00:00,2024-04-07,10,Sunday,Brigade Road,438,0.72,High,20.8,395.6
2024-04-07 10:00:00,2024-04-07,10,Sunday,Outer Ring Road,389,0.82,High,10.2,338.8
2024-04-07 10:00:00,2024-04-07,10,Sunday,Hosur Road,215,0.72,High,14.2,207.6
2024-04-07 10:00:00,2024-04-07,10,Sunday,Bannerghatta Road,323,0.88,Critical,7.5,311.8
2024-04-07 10:00:00,2024-04-07,10,Sunday,Old Airport Road,270,0.99,Critical,5.0,238.2
2024-04-07 10:00:00,2024-04-07,10,Sunday,Whitefield Road,214,0.79,High,15.7,217.9
2024-04-07 10:00:00,2024-04-07,10,Sunday,Electronic City Road,363,0.98,Critical,5.0,333.6
2024-04-07 11:00:00,2024-04-07,11,Sunday,MG Road,109,0.36,Moderate,38.3,108.0
2024-04-07 11:00:00,2024-04-07,11,Sunday,Brigade Road,208,0.36,Moderate,34.7,193.3
2024-04-07 11:00:00,2024-04-07,11,Sunday,Outer Ring Road,113,0.62,Moderate,22.4,117.2
2024-04-07 11:00:00,2024-04-07,11,Sunday,Hosur Road,163,0.37,Moderate,33.9,174.2
2024-04-07 11:00:00,2024-04-07,11,Sunday,Bannerghatta Road,154,0.42,Moderate,34.1,175.7
2024-04-07 11:00:00,2024-04-07,11,Sunday,Old Airport Road,165,0.55,Moderate,23.2,179.4
2024-04-07 11:00:00,2024-04-07,11,Sunday,Whitefield Road,167,0.39,Moderate,39.2,177.3
2024-04-07 11:00:00,2024-04-07,11,Sunday,Electronic City Road,144,0.37,Moderate,34.2,151.8
2024-04-07 12:00:00,2024-04-07,12,Sunday,MG Road,214,0.46,Moderate,31.8,228.2
2024-04-07 12:00:00,2024-04-07,12,Sunday,Brigade Road,116,0.39,Moderate,37.7,143.9
2024-04-07 12:00:00,2024-04-07,12,Sunday,Outer Ring Road,106,0.61,Moderate,18.5,112.0
2024-04-07 12:00:00,2024-04-07,12,Sunday,Hosur Road,108,0.56,Moderate,30.3,123.0
2024-04-07 12:00:00,2024-04-07,12,Sunday,Bannerghatta Road,172,0.49,Moderate,27.7,183.2
2024-04-07 12:00:00,2024-04-07,12,Sunday,Old Airport Road,135,0.49,Moderate,35.0,152.4
2024-04-07 12:00:00,2024-04-07,12,Sunday,Whitefield Road,101,0.53,Moderate,29.3,104.3
2024-04-07 12:00:00,2024-04-07,12,Sunday,Electronic City Road,219,0.44,Moderate,28.6,204.6
2024-04-07 13:00:00,2024-04-07,13,Sunday,MG Road,116,0.65,High,22.2,147.3
2024-04-07 13:00:00,2024-04-07,13,Sunday,Brigade Road,190,0.5,Moderate,32.7,198.4
2024-04-07 13:00:00,2024-04-07,13,Sunday,Outer Ring Road,154,0.37,Moderate,40.8,170.6
2024-04-07 13:00:00,2024-04-07,13,Sunday,Hosur Road,149,0.5,Moderate,31.7,140.9
2024-04-07 13:00:00,2024-04-07,13,Sunday,Bannerghatta Road,158,0.46,Moderate,31.7,159.8
2024-04-07 13:00:00,2024-04-07,13,Sunday,Old Airport Road,161,0.49,Moderate,33.0,185.8
2024-04-07 13:00:00,2024-04-07,13,Sunday,Whitefield Road,107,0.4,Moderate,35.9,110.2
2024-04-07 13:00:00,2024-04-07,13,Sunday,Electronic City Road,140,0.57,Moderate,26.6,148.8
2024-04-07 14:00:00,2024-04-07,14,Sunday,MG Road,227,0.55,Moderate,24.3,206.0
2024-04-07 14:00:00,2024-04-07,14,Sunday,Brigade Road,139,0.38,Moderate,40.9,146.2
2024-04-07 14:00:00,2024-04-07,14,Sunday,Outer Ring Road,159,0.37,Moderate,37.6,182.8
2024-04-07 14:00:00,2024-04-07,14,Sunday,Hosur Road,116,0.41,Moderate,34.9,128.3
2024-04-07 14:00:00,2024-04-07,14,Sunday,Bannerghatta Road,93,0.49,Moderate,31.9,133.4
2024-04-07 14:00:00,2024-04-07,14,Sunday,Old Airport Road,90,0.45,Moderate,34.9,94.4
2024-04-07 14:00:00,2024-04-07,14,Sunday,Whitefield Road,115,0.38,Moderate,36.8,118.8
2024-04-07 14:00:00,2024-04-07,14,Sunday,Electronic City Road,146,0.42,Moderate,35.8,168.4
2024-04-07 15:00:00,2024-04-07,15,Sunday,MG Road,204,0.64,Moderate,22.4,205.3
2024-04-07 15:00:00,2024-04-07,15,Sunday,Brigade Road,142,0.38,Moderate,37.1,173.4
2024-04-07 15:00:00,2024-04-07,15,Sunday,Outer Ring Road,221,0.49,Moderate,28.4,226.0
2024-04-07 15:00:00,2024-04-07,15,Sunday,Hosur Road,188,0.61,Moderate,21.7,193.6
2024-04-07 15:00:00,2024-04-07,15,Sunday,Bannerghatta Road,163,0.63,Moderate,26.2,167.1
2024-04-07 15:00:00,2024-04-07,15,Sunday,Old Airport Road,85,0.36,Moderate,40.7,108.2
2024-04-07 15:00:00,2024-04-07,15,Sunday,Whitefield Road,159,0.51,Moderate,32.5,175.1
2024-04-07 15:00:00,2024-04-07,15,Sunday,Electronic City Road,107,0.49,Moderate,26.4,135.7
2024-04-07 16:00:00,2024-04-07,16,Sunday,MG Road,214,0.57,Moderate,22.1,203.0
2024-04-07 16:00:00,2024-04-07,16,Sunday,Brigade Road,192,0.65,High,20.8,185.8
2024-04-07 16:00:00,2024-04-07,16,Sunday,Outer Ring Road,245,0.49,Moderate,33.1,217.0
2024-04-07 16:00:00,2024-04-07,16,Sunday,Hosur Road,145,0.49,Moderate,34.3,152.2
2024-04-07 16:00:00,2024-04-07,16,Sunday,Bannerghatta Road,137,0.54,Moderate,22.6,154.7
2024-04-07 16:00:00,2024-04-07,16,Sunday,Old Airport Road,122,0.62,Moderate,23.1,129.5
2024-04-07 16:00:00,2024-04-07,16,Sunday,Whitefield Road,211,0.43,Moderate,34.6,220.6
2024-04-07 16:00:00,2024-04-07,16,Sunday,Electronic City Road,225,0.56,Moderate,30.2,229.4
2024-04-07 17:00:00,2024-04-07,17,Sunday,MG Road,253,0.83,High,14.1,226.8
2024-04-07 17:00:00,2024-04-07,17,Sunday,Brigade Road,332,0.81,High,10.1,292.6
2024-04-07 17:00:00,2024-04-07,17,Sunday,Outer Ring Road,459,0.9,Critical,8.1,395.4
2024-04-07 17:00:00,2024-04-07,17,Sunday,Hosur Road,284,0.73,High,17.7,276.7
2024-04-07 17:00:00,2024-04-07,17,Sunday,Bannerghatta Road,324,0.95,Critical,5.5,309.6
2024-04-07 17:00:00,2024-04-07,17,Sunday,Old Airport Road,246,0.77,High,13.8,233.7
2024-04-07 17:00:00,2024-04-07,17,Sunday,Whitefield Road,222,0.67,High,19.3,217.7
2024-04-07 17:00:00,2024-04-07,17,Sunday,Electronic City Road,260,0.81,High,13.2,249.3
2024-04-07 18:00:00,2024-04-07,18,Sunday,MG Road,331,0.81,High,14.4,322.6
2024-04-07 18:00:00,2024-04-07,18,Sunday,Brigade Road,249,0.72,High,12.7,234.8
2024-04-07 18:00:00,2024-04-07,18,Sunday,Outer Ring Road,307,0.75,High,11.1,276.6
2024-04-07 18:00:00,2024-04-07,18,Sunday,Hosur Road,234,0.82,High,11.0,232.3
2024-04-07 18:00:00,2024-04-07,18,Sunday,Bannerghatta Road,262,0.8,High,16.3,248.6
2024-04-07 18:00:00,2024-04-07,18,Sunday,Old Airport Road,282,0.81,High,6.6,253.2
2024-04-07 18:00:00,2024-04-07,18,Sunday,Whitefield Road,209,0.96,Critical,5.7,208.0
2024-04-07 18:00:00,2024-04-07,18,Sunday,Electronic City Road,318,0.79,High,14.2,305.9
2024-04-07 19:00:00,2024-04-07,19,Sunday,MG Road,401,0.86,Critical,11.8,358.6
2024-04-07 19:00:00,2024-04-07,19,Sunday,Brigade Road,320,0.85,Critical,5.7,286.4
2024-04-07 19:00:00,2024-04-07,19,Sunday,Outer Ring Road,423,0.78,High,15.9,360.3
2024-04-07 19:00:00,2024-04-07,19,Sunday,Hosur Road,292,0.75,High,16.2,260.0
2024-04-07 19:00:00,2024-04-07,19,Sunday,Bannerghatta Road,312,0.75,High,18.4,297.3
2024-04-07 19:00:00,2024-04-07,19,Sunday,Old Airport Road,327,0.93,Critical,5.0,283.2
2024-04-07 19:00:00,2024-04-07,19,Sunday,Whitefield Road,304,0.85,Critical,6.6,270.6
2024-04-07 19:00:00,2024-04-07,19,Sunday,Electronic City Road,387,0.9,Critical,10.8,335.5
2024-04-07 20:00:00,2024-04-07,20,Sunday,MG Road,377,0.84,High,9.9,326.5
2024-04-07 20:00:00,2024-04-07,20,Sunday,Brigade Road,237,0.79,High,15.3,247.5
2024-04-07 20:00:00,2024-04-07,20,Sunday,Outer Ring Road,372,0.7,High,22.8,330.9
2024-04-07 20:00:00,2024-04-07,20,Sunday,Hosur Road,279,0.82,High,15.5,273.4
2024-04-07 20:00:00,2024-04-07,20,Sunday,Bannerghatta Road,334,0.88,Critical,9.5,324.1
2024-04-07 20:00:00,2024-04-07,20,Sunday,Old Airport Road,257,0.89,Critical,10.6,231.2
2024-04-07 20:00:00,2024-04-07,20,Sunday,Whitefield Road,359,0.69,High,17.6,340.8
2024-04-07 20:00:00,2024-04-07,20,Sunday,Electronic City Road,352,0.78,High,8.8,327.3
2024-04-07 21:00:00,2024-04-07,21,Sunday,MG Road,98,0.26,Low,41.4,101.7
2024-04-07 21:00:00,2024-04-07,21,Sunday,Brigade Road,109,0.24,Low,50.4,123.0
2024-04-07 21:00:00,2024-04-07,21,Sunday,Outer Ring Road,108,0.21,Low,47.5,108.6
2024-04-07 21:00:00,2024-04-07,21,Sunday,Hosur Road,84,0.22,Low,49.0,104.3
2024-04-07 21:00:00,2024-04-07,21,Sunday,Bannerghatta Road,63,0.22,Low,45.2,82.7
2024-04-07 21:00:00,2024-04-07,21,Sunday,Old Airport Road,56,0.32,Low,38.0,100.3
2024-04-07 21:00:00,2024-04-07,21,Sunday,Whitefield Road,104,0.35,Moderate,36.9,135.4
2024-04-07 21:00:00,2024-04-07,21,Sunday,Electronic City Road,119,0.23,Low,42.6,138.7
2024-04-07 22:00:00,2024-04-07,22,Sunday,MG Road,57,0.18,Low,48.9,100.3
2024-04-07 22:00:00,2024-04-07,22,Sunday,Brigade Road,84,0.16,Low,53.0,90.7
2024-04-07 22:00:00,2024-04-07,22,Sunday,Outer Ring Road,90,0.28,Low,42.3,114.2
2024-04-07 22:00:00,2024-04-07,22,Sunday,Hosur Road,87,0.26,Low,41.4,122.9
2024-04-07 22:00:00,2024-04-07,22,Sunday,Bannerghatta Road,49,0.26,Low,47.6,71.3
2024-04-07 22:00:00,2024-04-07,22,Sunday,Old Airport Road,80,0.21,Low,49.8,93.0
2024-04-07 22:00:00,2024-04-07,22,Sunday,Whitefield Road,101,0.15,Low,49.0,126.4
2024-04-07 22:00:00,2024-04-07,22,Sunday,Electronic City Road,106,0.24,Low,47.3,116.3
2024-04-07 23:00:00,2024-04-07,23,Sunday,MG Road,76,0.25,Low,42.4,85.6
2024-04-07 23:00:00,2024-04-07,23,Sunday,Brigade Road,63,0.25,Low,46.0,84.9
2024-04-07 23:00:00,2024-04-07,23,Sunday,Outer Ring Road,96,0.26,Low,45.7,115.8
2024-04-07 23:00:00,2024-04-07,23,Sunday,Hosur Road,93,0.31,Low,41.5,117.4
